,MPIESM12,GISSE2R,IPSLCM5A,CCSM3,HadGEM2ES,CESM104,ECHAM5MPIOM,FAMOUS,CNRMCM61,HadCM3L,MPIESM11
666,6.0988464,4.2478943,7.0297546,4.609894,7.7113647,6.0165405,9.463989,12.787445,8.393585,5.762207,6.076233
667,6.1226196,4.2846985,7.010956,4.5064087,7.539337,5.8335876,9.439453,12.696411,8.367615,5.682617,6.1176453
668,6.0888367,4.145447,6.907074,4.558777,7.6440125,5.6302185,9.693878,12.438293,8.335693,5.735077,6.2669373
669,6.127075,4.1944275,7.031769,4.5462036,7.886017,5.6035767,9.490784,12.665588,8.397644,5.7415466,6.0384216
670,6.1090393,4.1506042,7.022705,4.6249695,7.8989563,5.7927246,9.431793,12.710083,8.399139,5.721527,5.902191
671,5.9670715,4.1765137,6.9726257,4.5088196,7.757416,5.984894,9.446686,12.675934,8.169006,5.686798,5.87146
672,5.959717,4.177246,6.8585205,4.677948,7.6427,5.8705444,9.846283,12.660339,8.28006,5.636078,5.8736877
673,6.0496216,4.224182,6.9139404,4.755707,7.7797546,5.8444824,9.736023,12.630981,8.44104,5.5991516,5.92334
674,6.1406555,4.103119,7.019348,4.7178955,7.8477783,5.803894,9.41748,12.739319,8.475342,5.547943,5.7725525
675,5.9007263,4.1288757,6.988922,4.5706787,7.7871094,5.7978516,9.400055,12.831268,8.269897,5.8098145,5.9799194
676,6.0154724,4.084656,7.0007935,4.5656433,7.9098206,5.8015747,9.863525,12.647095,8.37381,5.913452,6.1834717
677,6.0642395,4.0621643,7.156006,4.7015076,7.841156,5.8413086,9.810699,12.636078,8.435242,5.745575,6.087555
678,5.8688965,4.1241455,7.07605,4.788849,7.7789307,5.8274536,9.460999,12.639526,8.38205,5.5799866,5.976837
679,5.943756,4.1696167,7.1256714,4.6867676,7.8851624,5.836334,9.561035,12.571777,8.425079,5.5931396,5.8631897
680,6.1495667,4.1230774,7.052643,4.658844,7.8522034,5.8861084,9.699249,12.474152,8.503082,5.746277,5.853058
681,6.265808,4.170288,7.250519,4.73526,7.779999,5.6755066,9.51709,12.380615,8.336578,5.8534546,5.862488
682,6.2319336,4.156128,7.197235,4.699524,7.7712097,5.744232,9.654144,12.557434,8.516144,5.6269836,6.0097046
683,6.0483704,4.1655273,7.1342773,4.6165466,7.7685547,5.863434,9.785065,12.501251,8.5086975,5.54245,5.997925
684,5.996002,4.129364,7.143158,4.6722717,7.8046265,5.9641724,9.738495,12.581696,8.337738,5.675995,6.127228
685,5.8460083,4.0944824,7.0422363,4.6256104,7.707733,6.0143127,9.646912,12.530365,8.463013,5.700989,6.2481384
686,6.0526123,4.145355,7.052582,4.6284485,7.69928,5.829071,9.659729,12.571075,8.541534,5.636017,6.2688904
687,6.1818237,4.152252,7.0354614,4.663666,7.750824,5.62735,9.973694,12.539246,8.349426,5.681244,6.214447
688,6.398407,4.165741,7.1421814,4.657959,7.818115,5.572632,9.614075,12.51297,8.340363,5.6042175,6.2857056
689,6.4795837,4.203369,7.079651,4.5427246,7.8190002,5.707184,9.489136,12.550751,8.439697,5.48645,6.1643677
690,5.9323425,4.117584,6.8747253,4.521179,7.7730713,5.9973755,9.526489,12.439636,8.363098,5.6268616,6.040985
691,5.8069763,4.244873,7.1566467,4.4821167,7.7284546,6.0289,9.790588,12.664673,8.344727,5.685791,6.0872803
692,5.9764404,4.2401123,7.1849365,4.631378,7.597168,5.7839355,9.714539,12.561249,8.569336,5.540436,6.1547546
693,5.934326,4.2145386,6.93042,4.683563,7.5828857,5.589447,9.49704,12.488098,8.554993,5.6026306,6.195648
694,5.9589844,4.258148,6.810486,4.709839,7.750122,5.6914673,9.68396,12.554962,8.440521,5.7356567,6.251404
695,6.092621,4.1533813,6.8705444,4.724457,7.8301086,5.838623,10.021484,12.569702,8.507996,5.7099304,6.321045
696,6.1872253,4.2717896,7.031952,4.655548,7.8388367,6.0105896,9.897797,12.503998,8.435669,5.6657715,6.1254272
697,6.0896606,4.2321777,7.189209,4.64563,7.814911,6.0824585,9.536102,12.617096,8.356049,5.6771545,5.944702
698,5.967499,4.217865,6.943054,4.6474304,7.6657715,5.8282166,9.619904,12.6475525,8.432739,5.552368,6.045746
699,5.889221,4.225525,6.8889465,4.484131,7.5961304,5.684967,9.964874,12.5469055,8.4002075,5.5150757,5.9260254
700,6.0028076,4.2294617,7.1064453,4.5343323,7.6180115,5.7206726,10.066254,12.429626,8.414429,5.653839,5.9689636
701,6.2164917,4.264435,7.129944,4.7065735,7.801117,5.8135376,9.621002,12.449341,8.552399,5.598694,6.0287476
702,6.5142517,4.260376,7.135071,4.730591,7.7479553,6.078247,9.559937,12.624359,8.428131,5.631958,6.1526184
703,6.231262,4.3121643,6.976837,4.715332,7.7117615,6.1271057,9.876831,12.567322,8.478821,5.753235,6.138611
704,6.009613,4.30661,6.9572754,4.6671143,7.763031,5.9659424,9.999542,12.587463,8.462402,5.8277893,6.140991
705,6.0190735,4.3764343,7.1340637,4.671875,7.8227234,5.6762085,9.680603,12.584259,8.488068,5.7736816,5.9952393
706,5.9820557,4.2913513,7.2004395,4.693207,7.7594604,5.7509766,9.638611,12.706268,8.563171,5.6953125,6.125366
707,6.090851,4.2354126,7.0650024,4.766693,7.820587,5.8668823,9.534149,12.756714,8.513275,5.7897034,6.1223145
708,6.126648,4.180603,7.069092,4.731415,7.7809143,6.0291443,9.70517,12.682922,8.526672,5.803009,6.234192
709,5.958191,4.2383423,7.168213,4.6691284,7.66687,5.994568,9.983795,12.729126,8.459564,5.7330933,6.121826
710,6.020294,4.336609,6.96994,4.819916,7.711334,5.810089,9.571411,12.723511,8.572632,5.6750793,6.2020264
711,6.0282288,4.293274,7.026825,4.8415833,7.8208313,5.831543,9.604126,12.66803,8.367462,5.613983,6.1643677
712,6.351532,4.3099976,7.2180786,4.712799,7.8649597,5.834717,9.555939,12.889221,8.273102,5.759247,6.1037292
713,6.2309875,4.2789307,7.1163635,4.707306,7.8771667,5.9296265,9.523651,12.849976,8.474152,5.775177,6.0901794
714,6.2950134,4.2232056,7.27771,4.7025757,7.9019165,6.0855103,9.989807,12.804199,8.465057,5.741516,6.023407
715,6.321106,4.228882,7.1206055,4.669739,7.8468323,5.892578,9.9279785,12.6828,8.316223,5.7236023,5.9864807
716,6.533142,4.2218323,6.942932,4.679077,7.757477,5.9186096,9.251984,12.560455,8.453064,5.652466,5.9318542
717,6.5913086,4.118805,6.9552,4.7918396,7.818695,6.06958,9.252747,12.762634,8.572968,5.664215,5.9608154
718,6.0448303,4.125641,7.062256,4.777649,7.789337,5.969757,9.430084,12.624054,8.41571,5.692444,6.1431274
719,6.019623,4.167328,7.1601257,4.6578674,7.821747,5.9563293,9.3949585,12.580383,8.392303,5.7199097,6.2276306
720,6.0419617,4.1996155,7.1161194,4.5039673,7.9314575,5.955597,9.531403,12.565826,8.576477,5.758545,6.279297
721,6.1061096,4.227417,7.119568,4.602539,7.9092407,5.7631226,9.842499,12.619354,8.435181,5.752075,6.2899475
722,6.077484,4.1181946,7.0242004,4.5523376,7.851074,5.6817627,9.73877,12.809204,8.308502,5.6500854,6.0867615
723,5.9724426,4.074524,7.2661133,4.5646667,7.8723145,5.9242554,9.605682,12.69281,8.489838,5.788391,5.9327087
724,6.140106,4.1381836,7.310547,4.7153625,7.952484,6.063202,9.524231,12.667999,8.345306,5.79126,6.082062
725,6.2279663,4.198395,7.150238,4.668152,7.859131,5.9829407,9.775665,12.655823,8.570648,5.5009155,6.018036
726,6.2878113,4.221924,7.2473145,4.7770996,7.656128,5.709198,10.162445,12.800049,8.516449,5.5091248,6.0809326
727,6.077606,4.1815796,7.1202393,4.741638,7.7687073,5.676758,9.920258,12.572144,8.554382,5.7182617,6.150116
728,6.1459045,4.108307,7.200592,4.8208923,7.754944,5.674652,9.651001,12.546875,8.444183,5.6885986,5.9685974
729,6.2230225,4.1701965,7.1310425,4.8865356,7.7046204,5.865265,9.722687,12.734985,8.490967,5.6844482,6.119446
730,6.366394,4.1307983,7.036621,4.8257446,7.663574,5.8407593,9.769348,12.682617,8.477783,5.7411804,6.032196
731,6.3957825,4.209381,7.100403,4.66626,7.7523193,5.6918945,9.526184,12.748596,8.547241,5.698303,6.0806274
732,6.199768,4.1566772,6.997101,4.856964,7.777313,5.5561523,9.456116,12.971893,8.48645,5.6330566,6.10376
733,6.1213684,4.10495,7.0841064,4.767212,7.8936768,5.712097,9.547882,12.76062,8.516815,5.6516113,6.192108
734,6.1236267,4.170349,7.209564,4.7358704,7.857361,5.839264,9.79007,12.604126,8.466217,5.8352356,6.20578
735,6.1023254,4.195984,7.1296387,4.7287903,7.845642,5.921997,9.982605,12.711853,8.236969,5.8559875,6.1760864
736,6.255615,4.163086,7.128937,4.8556824,7.8726807,5.848816,9.931519,12.794983,8.419159,5.835724,6.254822
737,6.4188232,4.1963806,7.1572876,4.6693115,7.9789124,5.742798,9.745697,12.800354,8.383484,5.6084595,6.1867676
738,6.235443,4.30838,7.2597046,4.7543945,7.835602,5.6315613,9.504242,12.765869,8.440918,5.464447,6.1859436
739,6.0636597,4.219757,7.0052185,4.7706604,7.78537,5.9079895,9.681122,12.666382,8.304077,5.7845154,6.1284485
740,6.0765076,4.170746,7.1707153,4.7333984,7.947418,5.953583,9.614258,12.743042,8.4218445,5.8199463,6.1307373
741,6.0799255,4.1836243,7.245819,4.670349,7.836029,5.852478,9.675873,12.790588,8.450867,5.835144,6.092743
742,6.0892944,4.112549,7.102478,4.629608,7.8062134,5.9218445,9.891754,12.516693,8.538452,5.958557,6.113739
743,6.181885,4.1410522,7.120575,4.628296,7.9159546,5.6705933,9.9192505,12.747986,8.519897,6.0288086,6.124939
744,6.252014,4.16037,7.1842957,4.7269897,7.822052,5.6531677,9.685944,12.635071,8.518921,5.875885,6.2165527
745,6.2035522,4.233246,7.266083,4.797333,7.800934,5.702545,9.813385,12.549164,8.472565,5.8438416,6.15979
746,6.2373962,4.218506,7.2004395,4.838867,7.7485657,5.783264,10.033752,12.623138,8.529755,5.72348,6.1684875
747,6.1815186,4.1925354,7.176178,4.8144836,7.9746094,5.8470764,9.705017,12.670807,8.531372,5.7774353,6.2667847
748,6.1496887,4.2593384,7.280945,4.762024,7.8750916,5.8000793,9.945557,12.538391,8.4253235,5.6598206,6.349365
749,6.225067,4.2012634,7.280121,4.780304,7.836029,5.8055115,9.767761,12.536682,8.61615,5.802887,6.2263184
750,6.204956,4.185669,7.2496033,4.722046,7.887207,5.9668274,9.680328,12.598053,8.57312,5.864685,6.0852966
751,6.1665344,4.220001,7.2803345,4.8267517,7.826538,5.850067,9.927277,12.747681,8.588348,5.71286,6.111389
752,6.117035,4.1929626,7.1488037,4.7311096,7.9472656,5.722046,9.905609,12.566071,8.592438,5.747528,6.0899963
753,6.079376,4.1831665,7.043976,4.6724854,7.8852234,5.65329,9.934601,12.5364685,8.584961,5.746643,6.1546326
754,6.124695,4.1209717,7.1281433,4.6976624,7.852295,5.768524,9.8715515,12.568359,8.422638,5.9055786,6.2056274
755,6.094391,4.140106,7.2200623,4.773468,7.7529907,5.751648,9.688202,12.553833,8.446655,5.823181,6.152313
756,6.0651245,4.1670227,7.126343,4.6989136,8.025513,5.7433167,9.515015,12.761658,8.611267,5.774353,6.130829
757,6.3125916,4.244385,7.1133423,4.808777,8.135925,5.808258,9.853455,12.665375,8.572632,5.767395,6.0845337
758,6.249542,4.1667175,7.1218567,4.772339,7.9926453,5.787201,9.930634,12.489899,8.730682,5.6615906,6.003479
759,6.302429,4.1839294,6.9899597,4.720215,7.938263,5.725067,10.054016,12.595886,8.596588,5.538025,6.2818604
760,6.443115,4.211151,6.892456,4.8448486,7.962433,5.751892,10.034424,12.642883,8.594238,5.573517,6.257477
761,6.4078064,4.240265,6.916809,4.8330994,7.958893,5.69104,9.661346,12.566803,8.594574,5.732788,6.205536
762,6.0978394,4.246826,7.2342224,4.842163,8.008759,5.790436,10.096344,12.633514,8.545837,5.744873,6.156891
763,6.1312256,4.2953796,7.13031,4.8033752,8.049927,5.7312927,10.109009,12.725861,8.583008,5.6532593,6.2969055
764,6.0382385,4.2252502,7.1321106,4.8052063,7.969208,5.6365967,9.909241,12.532379,8.640717,5.8285522,6.3960876
765,6.1107483,4.316986,7.1832886,4.7530823,7.859955,5.8120117,9.7361145,12.765778,8.615662,5.8195496,6.3815002
766,6.079895,4.2102966,7.017212,4.658844,8.036835,5.8516846,9.779419,12.650085,8.521149,5.6618347,6.047516
767,6.0846252,4.19635,7.211273,4.7879333,7.9470215,5.7472534,9.687256,12.648468,8.602722,5.6352234,6.061676
768,6.2044373,4.22406,7.022705,4.731537,7.8592834,5.655243,9.821503,12.624054,8.485565,5.8110046,6.106018
769,6.167572,4.23703,6.888153,4.686096,7.9122925,5.730316,9.815186,12.718689,8.532532,5.8349304,6.226715
770,6.062622,4.3034973,7.158203,4.6914673,8.119171,5.6203613,9.8133545,12.592957,8.70282,5.8090515,6.1600037
771,6.089966,4.206787,7.1731873,4.733185,7.865906,5.72641,9.828033,12.712219,8.542511,5.72818,6.1804504
772,6.1106873,4.2495117,7.0159607,4.645752,7.9753723,5.7716064,9.571503,12.678619,8.44043,5.637207,6.26474
773,6.2875366,4.20874,6.9917297,4.6755066,8.0381775,5.8092346,9.864136,12.633667,8.457367,5.508972,6.4007263
774,6.172699,4.242157,7.2044983,4.761017,8.0252075,5.684021,10.025696,12.641052,8.583008,5.4845276,6.4779053
775,6.1193542,4.253357,7.2310486,4.7233276,8.017212,5.671936,9.71167,12.690155,8.584473,5.504669,6.2878723
776,6.224121,4.240631,7.178833,4.7915955,7.9641113,5.5809937,10.016205,12.654266,8.54184,5.710541,6.174469
777,6.174652,4.250885,7.233734,4.8740234,7.899719,5.6552124,9.858215,12.831421,8.521362,5.7274475,6.0408936
778,6.2075195,4.2555847,7.3420715,4.875305,7.9258423,5.706787,9.6883545,12.951111,8.434784,5.694275,6.093872
779,6.269348,4.2311707,7.3832703,4.7529907,7.921112,5.5961304,9.752167,12.814575,8.566467,5.7986145,6.105713
780,6.072937,4.2369385,7.275696,4.7850647,8.042999,5.6570435,9.982086,12.807434,8.682343,5.782593,6.145752
781,6.020355,4.1838074,7.075226,4.816864,8.087128,5.8348083,9.982239,12.7341,8.646423,5.7891235,6.183075
782,6.0683594,4.185486,7.122925,4.8216248,8.031799,5.8601074,9.624329,12.931976,8.505951,5.979889,6.2311096
783,6.079468,4.222046,7.1713257,4.7969666,8.137238,5.971039,9.781952,12.930481,8.521973,5.8017273,6.1918945
784,6.255768,4.2392883,7.017456,4.74765,8.096039,5.7858276,9.978119,12.858124,8.541992,5.8146057,6.238098
785,6.295166,4.258148,7.1643677,4.675873,8.194702,5.599945,10.0383,12.6510315,8.41922,5.7941284,6.2362976
786,6.187134,4.270813,7.050659,4.7612915,8.143402,5.5534363,9.749268,12.574799,8.629974,5.807251,6.1568604
787,6.0986633,4.290161,7.0214233,4.78125,8.0433655,5.6327515,9.776337,12.631256,8.570282,5.901825,6.1115723
788,6.1574097,4.2688904,7.0039062,4.7674866,7.97995,5.7918396,10.114685,12.606232,8.701538,5.8046875,6.073456
789,6.305725,4.2457275,6.9794006,4.654236,8.003113,5.946747,9.740021,12.625824,8.51416,5.797821,6.0837708
790,6.314911,4.260956,7.1461487,4.6595154,7.8444824,5.9035645,9.879181,12.584412,8.631439,5.698761,6.02182
791,6.1131287,4.297699,7.0651245,4.685089,7.830963,5.6789856,9.65863,12.81366,8.616516,5.6277466,6.2781067
792,6.2352295,4.2601624,7.134033,4.5299683,7.954193,5.675415,9.76535,12.636902,8.550049,5.8139954,6.271881
793,6.4223022,4.2602234,7.216858,4.585388,7.99588,5.766968,10.08902,12.649933,8.73587,5.758484,6.000824
794,6.3859863,4.300934,7.2228394,4.558777,7.826721,5.8359985,10.193146,12.737244,8.554504,5.6091614,6.314026
795,6.2410583,4.3125305,7.2085266,4.694977,7.7403564,5.7774353,9.61676,12.640381,8.676331,5.6287537,6.289154
796,6.2072144,4.2802734,7.1249084,4.7557373,7.9980774,5.9388123,9.613617,12.577393,8.619598,5.749939,6.3007507
797,6.0125427,4.2678223,7.2175903,4.696991,7.987213,6.0121155,9.659637,12.711975,8.510681,5.7065735,6.2638245
798,6.0474854,4.277649,7.268738,4.789795,7.9086304,5.9057617,9.802734,12.744171,8.678101,5.8607483,6.1692505
799,6.103546,4.2517395,7.236206,4.8221436,7.9532166,5.692749,9.927307,12.829407,8.5784,5.925873,6.1164246
800,6.049988,4.221344,7.296509,4.6635437,8.032806,5.6398926,10.2500305,12.870331,8.437744,5.8029785,6.052368
801,6.306366,4.2889404,7.377899,4.5505676,7.8281555,5.783478,9.779449,12.773804,8.607208,5.691284,6.1409607
802,6.2791443,4.2330933,7.050293,4.6447144,7.93869,5.888489,9.506134,12.819702,8.543488,5.5644226,6.222473
803,6.249756,4.219513,7.2306824,4.6957703,8.068115,5.764374,9.749176,12.708649,8.742126,5.868408,6.2735596
804,6.0844727,4.1262207,7.0131226,4.7227783,7.901428,5.721527,9.80188,12.675354,8.506592,5.810852,6.349884
805,6.189331,4.2257385,7.15506,4.773773,7.795166,5.9105225,9.894196,12.674805,8.533142,5.837555,6.414154
806,6.202362,4.308014,7.1926575,4.696869,7.9126587,5.891205,9.943207,12.757782,8.546967,5.7344666,6.2695007
807,6.0510864,4.252716,7.108917,4.726166,7.815857,5.821533,9.96228,12.661377,8.691376,5.704254,6.149475
808,6.0461426,4.247467,7.2275696,4.701233,7.817993,5.8091736,9.911011,12.659912,8.457611,5.795685,6.2099
809,6.399658,4.2240906,7.1156616,4.7030334,7.748596,6.018982,9.81839,12.48877,8.43277,5.9002686,6.138153
810,6.5493774,4.2763367,7.048584,4.6627502,7.69928,6.0266113,9.940643,12.663483,8.511078,5.8166504,6.1844788
811,6.3566895,4.213806,7.106964,4.6721497,7.7476807,5.775696,9.935577,12.641235,8.542999,5.647156,6.289215
812,6.2127686,4.2431335,6.9508057,4.6698,7.9433594,5.835266,9.690155,12.788727,8.469421,5.613617,6.386505
813,6.145447,4.3106384,6.9243774,4.682892,7.8286743,5.9613037,9.762024,12.835022,8.588745,5.781311,6.279846
814,6.1288147,4.331543,7.109833,4.6486816,7.9464417,5.8817444,10.026794,12.764801,8.580872,5.768341,6.080902
815,6.033478,4.331726,7.085144,4.8182983,7.9772644,5.886139,9.913086,12.749268,8.443634,5.741333,6.123352
816,6.0085754,4.299835,7.195709,4.7690735,8.009705,5.9148865,9.934753,12.579956,8.472626,5.8294983,6.270874
817,6.3805237,4.3197937,7.3360596,4.7697754,8.03714,5.897705,10.369049,12.573975,8.589355,5.5798645,6.262329
818,6.559723,4.302185,7.209015,4.7197266,8.109467,5.733673,9.860504,12.675354,8.576965,5.754822,6.2106323
819,6.127228,4.2891235,7.123413,4.748932,8.161133,5.8010864,9.870026,12.522614,8.674042,6.0260315,6.209015
820,6.012207,4.292145,7.034027,4.730591,7.9905396,6.0102844,10.118256,12.694855,8.520752,5.912384,6.1466064
821,6.1174316,4.2983093,7.217346,4.7607117,7.8612366,6.0220337,9.823486,12.771545,8.709656,5.8861694,6.274811
822,6.109558,4.2590027,7.2243958,4.777252,7.894684,5.9124146,9.889282,12.850861,8.547546,5.827179,6.2469482
823,6.293701,4.315674,7.1170654,4.725891,7.929718,5.794983,10.24176,12.692139,8.3402405,5.722595,6.085846
824,6.140564,4.310089,7.029907,4.7517395,8.056061,5.9242554,10.386597,12.669495,8.633118,5.798523,6.164612
825,6.0999756,4.2566833,7.085724,4.8947754,7.940094,5.9204407,10.022217,12.709106,8.736237,5.954529,6.240509
826,6.13089,4.2797546,7.184601,4.783539,8.050751,5.822754,9.892517,12.786438,8.650055,5.8164673,6.170288
827,6.166443,4.247162,7.1806335,4.797455,8.019257,5.929291,10.091888,12.897583,8.600769,5.717804,6.0696106
828,6.3570557,4.2550354,7.1495667,4.7964783,7.9851074,5.9834595,10.080566,12.725311,8.509949,5.7398987,6.16098
829,6.1411743,4.1156006,7.24234,4.8865967,7.912323,6.1101685,9.779083,12.704132,8.524384,5.86261,6.237335
830,6.088928,4.18277,7.075775,4.7652893,7.879242,6.1247253,10.200745,12.767212,8.520966,5.8131714,6.165222
831,6.222412,4.250305,7.2139587,4.7561035,7.869293,6.0813904,10.035797,12.809479,8.462128,5.905609,6.2163696
832,6.1026306,4.3109436,7.284485,4.826782,7.9205627,5.9065857,10.218109,12.711792,8.567169,5.8221436,6.2253723
833,6.016571,4.3048096,7.32251,4.744568,7.884186,5.8827515,9.897095,12.899506,8.619049,5.6934204,6.074127
834,5.983551,4.3124084,7.152252,4.8037415,7.959656,6.0390625,10.023804,12.746246,8.579102,5.7330017,6.130066
835,5.9391174,4.2614136,7.10907,4.754486,7.996338,5.990692,10.122192,12.722473,8.716522,5.6705933,6.1050415
836,6.1455383,4.2775574,7.18869,4.773102,7.91333,5.948822,9.926788,12.8324585,8.462952,5.752533,6.180908
837,6.263794,4.227936,7.3612366,4.8483887,7.967621,5.919983,10.094452,12.855164,8.492249,5.8926697,6.423065
838,6.0542603,4.163849,7.215393,4.779724,7.9232483,5.7868958,10.133209,12.8116455,8.760986,5.9582825,6.443329
839,6.0784607,4.2428894,7.1216125,4.732361,7.8305054,5.795868,9.950897,12.6675415,8.669373,5.8795166,6.332428
840,6.215576,4.231537,7.3780823,4.7482605,7.9916687,6.041107,9.8811035,12.832825,8.591827,5.886841,6.2059326
841,6.1607056,4.131134,7.3362427,4.7662354,7.985443,6.1905518,9.840881,12.592987,8.660858,5.9194946,6.1323853
842,6.2870483,4.178131,7.1759644,4.876587,8.007294,6.0800476,9.722839,12.698883,8.628906,5.9340515,6.282654
843,6.2441406,4.1653137,7.182007,4.796173,7.8699036,6.0577087,9.916595,12.832672,8.778656,5.999756,6.266754
844,6.1765747,4.199524,7.364044,4.841156,7.888214,5.9618225,10.069336,12.844666,8.706482,5.94281,6.148407
845,6.15329,4.193207,7.1645813,4.758728,8.002563,5.9160767,10.224457,12.883087,8.855957,5.8969116,6.204529
846,6.2260437,4.156006,7.0897217,4.7681885,8.05896,5.9114075,9.748657,12.839813,8.690002,5.6355896,6.387909
847,5.9646606,4.121063,7.3148804,4.780426,8.061584,6.0190125,9.940063,12.876434,8.878387,5.584198,6.5030518
848,5.984375,4.166382,7.3260193,4.6772766,7.9997253,6.1239624,9.875061,13.041595,8.770935,5.626709,6.3143005
849,6.0834045,4.181671,7.2218018,4.700989,8.027618,6.096222,9.844421,12.931305,8.567932,5.7734985,6.361206
850,6.1279907,4.079956,7.185547,4.7936707,8.020508,5.9759827,9.923035,12.974487,8.616364,5.7591553,6.327484
851,6.2838745,4.1254272,7.1315002,4.697693,8.083954,5.8551636,10.185822,13.044464,8.679016,5.8285217,6.113861
852,6.3022156,4.166931,7.0996704,4.7837524,8.001648,5.9252625,9.958191,13.038574,8.714813,5.821106,6.176941
853,6.1231384,4.1762085,7.0939636,4.84256,7.9701233,5.9677734,9.860046,12.835876,8.59848,5.753418,6.281433
854,6.1963806,4.170868,7.318878,4.7780457,7.8989563,5.785736,9.828796,12.943512,8.71283,5.621338,6.097473
855,6.4253235,4.2144165,7.3590393,4.8154907,7.96521,5.824005,9.855682,12.9216,8.712006,5.7125854,6.1235046
856,6.202545,4.3020325,7.207184,4.930481,7.9445496,5.911316,9.759094,12.952393,8.577606,5.86615,6.1464233
857,6.165619,4.2828064,7.1092224,4.814453,7.8746033,5.938141,9.996735,12.768646,8.730682,5.78479,6.202179
858,6.2261963,4.2950745,7.0496826,4.7200317,8.123657,6.017578,10.138916,12.812653,8.73172,5.7994385,6.232788
859,6.318115,4.324951,7.281006,4.7576904,8.040436,6.1887817,9.9244995,12.900635,8.673523,5.76651,6.25943
860,6.2342224,4.244629,7.176483,4.810211,8.172058,6.235016,10.004517,12.745575,8.4878845,5.7647705,6.270172
861,6.161255,4.2235413,7.3343506,4.8038025,8.21817,5.9252014,10.164795,12.893982,8.745544,5.66333,6.341461
862,6.191986,4.1848145,7.260803,4.824463,8.098541,5.7497864,9.777649,12.791107,8.746735,5.734131,6.243622
863,6.1910095,4.287903,7.1246033,4.7074585,8.155792,5.8765564,9.853882,12.89917,8.753479,5.8300476,6.1509705
864,6.2829895,4.2963867,7.142975,4.7159424,8.015137,6.18808,10.041962,12.891876,8.796051,5.9696655,6.114044
865,6.2586365,4.318756,7.0095825,4.742096,8.11853,6.2426453,10.167084,12.906921,8.708221,5.86615,6.2978516
866,6.1871033,4.2901306,6.8561096,4.788666,8.127777,6.0271606,9.919952,12.969025,8.846588,5.613617,6.529236
867,6.1213074,4.2958984,7.039612,4.859497,8.17038,5.988556,9.877808,12.954407,8.68689,5.742737,6.36261
868,6.052948,4.2859497,7.1624146,4.845703,8.15033,5.9279785,10.2378235,12.833801,8.60434,5.7586365,6.2053223
869,6.237335,4.251465,7.2648926,4.7681885,8.160248,5.9208374,10.223389,12.955658,8.762543,5.806366,6.218994
870,6.2158203,4.2347107,7.2731323,4.782501,8.065674,6.1130676,9.794769,12.843201,8.669342,5.8337708,6.1502686
871,6.230133,4.2030334,7.0891724,4.797333,8.020477,6.2637024,9.926422,12.815826,8.799622,5.9654846,6.2046814
872,6.3546753,4.2783813,7.2657776,4.847229,8.068207,6.2616577,10.1336975,12.799225,8.598145,5.815399,6.193939
873,6.5570984,4.2637634,7.131439,4.855896,8.069244,6.123657,10.058624,12.917938,8.659271,5.7190247,6.2938538
874,6.374817,4.3315735,7.044983,4.8401794,8.012848,5.99469,9.930206,12.941101,8.593262,5.715515,6.3009644
875,6.0584717,4.3095703,7.293518,4.873352,8.000427,5.926605,10.064087,12.838379,8.737488,5.8212585,6.289978
876,6.1217346,4.2547607,7.454773,4.836334,8.050232,6.0374756,10.368774,12.776398,8.732941,5.7615967,6.2552185
877,6.0131226,4.347534,7.238312,4.8062744,8.29007,6.0480957,10.2276,12.770966,8.6622925,5.6966248,6.376892
878,6.024353,4.356964,7.139099,4.906769,8.057465,6.176483,9.480377,12.707672,8.811493,5.6258545,6.388489
879,6.2031555,4.25589,6.9987793,4.976074,8.059021,6.312317,9.874817,12.933502,8.8315735,5.7655334,6.2917175
880,6.397522,4.3119507,7.085968,4.9316406,7.9739075,6.0911865,10.023682,12.820984,8.728149,5.790344,6.2948303
881,6.144806,4.294739,7.2972107,4.921814,7.912323,5.9078674,9.92572,12.723755,8.709747,5.6578674,6.3808594
882,5.972351,4.288971,7.138489,4.824188,8.037811,6.058197,10.008118,12.732971,8.668579,5.9651794,6.3617554
883,6.085541,4.2190247,7.2407837,4.8242188,7.9757385,6.091339,10.233276,12.702332,8.691132,5.857727,6.2073364
884,6.1937256,4.263916,7.272461,4.8936462,7.9604797,5.9348755,10.160248,12.729675,8.623932,5.8037415,6.212738
885,6.3281555,4.218109,7.302765,4.825012,7.948822,5.8462524,9.885834,12.840607,8.521698,5.781128,6.296234
886,6.31015,4.289459,7.406952,4.759918,7.9858704,5.93338,9.854431,12.821442,8.726227,5.857544,6.4561768
887,6.164093,4.293396,7.1951904,4.7558594,8.02359,6.1728516,9.978302,12.949402,8.609985,5.761139,6.534729
888,5.9830627,4.281891,7.251251,4.669922,8.032196,6.191223,9.728882,12.828857,8.705597,5.8023376,6.3251343
889,6.043915,4.2155457,7.3090515,4.6590576,8.00293,5.994873,9.821869,12.806,8.576508,5.9101562,6.120758
890,6.1924133,4.1633606,7.356537,4.7416687,7.8721313,6.0204773,10.074188,12.7743225,8.667694,5.8757935,6.2404175
891,6.4473267,4.215515,7.291565,4.9039917,7.9937134,5.957184,10.107239,12.870636,8.739716,5.908539,6.3445435
892,6.4506836,4.291321,7.1631775,4.843445,7.8210754,5.962372,10.141113,12.882782,8.615967,5.911438,6.473938
